position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
ES.SIM-IFVGRetestStrategy-001-ec8f296e-9420-452c-9e47-9ec5d68da798,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240117-072900-001-001-68,O-20240117-121700-001-001-69,SELL,FLAT,0,2,1705476540000000000,2024-01-17 07:29:00+00:00,1705493820000000000,2024-01-17 12:17:00+00:00,17280000000000,5088.52,5098.65,['0.00 USD'],-0.00199,-1013.00 USD,True
ES.SIM-IFVGRetestStrategy-001-720a7f70-defd-4171-8cb4-2fbb2a17efe3,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240117-123100-001-001-70,O-20240117-160300-001-001-72,SELL,FLAT,0,2,1705494660000000000,2024-01-17 12:31:00+00:00,1705507380000000000,2024-01-17 16:03:00+00:00,12720000000000,5100.78,5084.65,['0.00 USD'],0.00316,1613.00 USD,True
ES.SIM-IFVGRetestStrategy-001-6647a480-19df-4118-bdca-8811004a70b1,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240117-173000-001-001-73,O-20240117-194300-001-001-74,SELL,FLAT,0,2,1705512600000000000,2024-01-17 17:30:00+00:00,1705520580000000000,2024-01-17 19:43:00+00:00,7980000000000,5079.18,5078.92,['0.00 USD'],5e-05,26.00 USD,True
ES.SIM-IFVGRetestStrategy-001-496b4d75-7b55-45b4-a1c0-401e84ba3449,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240118-073900-001-001-75,O-20240118-105500-001-001-76,SELL,FLAT,0,2,1705563540000000000,2024-01-18 07:39:00+00:00,1705575300000000000,2024-01-18 10:55:00+00:00,11760000000000,5085.05,5095.45,['0.00 USD'],-0.00205,-1040.00 USD,True
ES.SIM-IFVGRetestStrategy-001-ff345bad-ba9f-41b2-ab81-a2a2a4c91c87,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240118-124200-001-001-77,O-20240118-153800-001-001-78,SELL,FLAT,0,2,1705581720000000000,2024-01-18 12:42:00+00:00,1705592280000000000,2024-01-18 15:38:00+00:00,10560000000000,5109.58,5111.44,['0.00 USD'],-0.00036,-186.00 USD,True
ES.SIM-IFVGRetestStrategy-001-ef8c38ce-d5a5-4f50-acd2-293022fb389d,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240118-165900-001-001-79,O-20240118-184300-001-001-81,SELL,FLAT,0,2,1705597140000000000,2024-01-18 16:59:00+00:00,1705603380000000000,2024-01-18 18:43:00+00:00,6240000000000,5109.84,5095.71,['0.00 USD'],0.00277,1413.00 USD,True
ES.SIM-IFVGRetestStrategy-001-d910977f-cf9d-477c-af83-a16b28510d3f,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240119-074100-001-001-82,O-20240119-141300-001-001-84,BUY,FLAT,0,2,1705650060000000000,2024-01-19 07:41:00+00:00,1705673580000000000,2024-01-19 14:13:00+00:00,23520000000000,5140.5,5154.495,['0.00 USD'],0.00272,1399.50 USD,True
ES.SIM-IFVGRetestStrategy-001-e38a39e5-8291-4212-ac4f-4ed034b5847d,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240119-143700-001-001-85,O-20240119-150100-001-001-86,SELL,FLAT,0,2,1705675020000000000,2024-01-19 14:37:00+00:00,1705676460000000000,2024-01-19 15:01:00+00:00,1440000000000,5137.83,5145.56,['0.00 USD'],-0.0015,-773.00 USD,True
ES.SIM-IFVGRetestStrategy-001-282f1ade-169d-4ee3-ab15-434030304ecf,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240119-152700-001-001-87,O-20240119-193700-001-001-89,BUY,FLAT,0,2,1705678020000000000,2024-01-19 15:27:00+00:00,1705693020000000000,2024-01-19 19:37:00+00:00,15000000000000,5143.7,5175.549999999999,['0.00 USD'],0.00619,3185.00 USD,True
ES.SIM-IFVGRetestStrategy-001-150fb4de-6237-4d54-961d-c4c25ba160e1,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240122-084300-001-001-90,O-20240122-123100-001-001-91,SELL,FLAT,0,2,1705912980000000000,2024-01-22 08:43:00+00:00,1705926660000000000,2024-01-22 12:31:00+00:00,13680000000000,5203.95,5213.28,['0.00 USD'],-0.00179,-933.00 USD,True
ES.SIM-IFVGRetestStrategy-001-9ccfeec0-168e-42b7-adeb-8fa7e212ab41,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240122-123500-001-001-92,O-20240122-154900-001-001-93,BUY,FLAT,0,2,1705926900000000000,2024-01-22 12:35:00+00:00,1705938540000000000,2024-01-22 15:49:00+00:00,11640000000000,5214.08,5204.74,['0.00 USD'],-0.00179,-934.00 USD,True
ES.SIM-IFVGRetestStrategy-001-7f66b7b7-296b-4066-b742-7993aa2871f5,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240122-161200-001-001-94,O-20240122-214100-001-001-95,BUY,FLAT,0,2,1705939920000000000,2024-01-22 16:12:00+00:00,1705959660000000000,2024-01-22 21:41:00+00:00,19740000000000,5206.88,5205.01,['0.00 USD'],-0.00036,-187.00 USD,True
ES.SIM-IFVGRetestStrategy-001-27d1c734-ae27-4e2b-a4f7-5fe53244a63b,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240123-103600-001-001-96,O-20240123-152400-001-001-97,BUY,FLAT,0,2,1706006160000000000,2024-01-23 10:36:00+00:00,1706023440000000000,2024-01-23 15:24:00+00:00,17280000000000,5203.41,5204.74,['0.00 USD'],0.00026,133.00 USD,True
ES.SIM-IFVGRetestStrategy-001-4be03c42-3408-497b-8e9e-47fc55d0106b,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240123-154600-001-001-98,O-20240123-194700-001-001-99,SELL,FLAT,0,2,1706024760000000000,2024-01-23 15:46:00+00:00,1706039220000000000,2024-01-23 19:47:00+00:00,14460000000000,5201.01,5212.48,['0.00 USD'],-0.00221,-1147.00 USD,True
ES.SIM-IFVGRetestStrategy-001-737c959b-1e48-42c3-856f-892c947396ec,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240123-195300-001-001-100,O-20240123-210300-001-001-101,SELL,FLAT,0,2,1706039580000000000,2024-01-23 19:53:00+00:00,1706043780000000000,2024-01-23 21:03:00+00:00,4200000000000,5211.94,5221.01,['0.00 USD'],-0.00174,-907.00 USD,True
ES.SIM-IFVGRetestStrategy-001-48bf56f9-af86-4975-b362-561562347132,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240124-103400-001-001-102,O-20240124-133300-001-001-103,SELL,FLAT,0,2,1706092440000000000,2024-01-24 10:34:00+00:00,1706103180000000000,2024-01-24 13:33:00+00:00,10740000000000,5240.2,5250.6,['0.00 USD'],-0.00198,-1040.00 USD,True
ES.SIM-IFVGRetestStrategy-001-c2d0b726-f26e-40cd-90c4-88c2667996cb,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240124-135400-001-001-104,O-20240124-151600-001-001-105,SELL,FLAT,0,2,1706104440000000000,2024-01-24 13:54:00+00:00,1706109360000000000,2024-01-24 15:16:00+00:00,4920000000000,5245.8,5245.0,['0.00 USD'],0.00015,80.00 USD,True
ES.SIM-IFVGRetestStrategy-001-7e85dae5-9e90-43fb-9f46-253c4d5b2eff,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240124-153100-001-001-106,O-20240124-181600-001-001-107,BUY,FLAT,0,2,1706110260000000000,2024-01-24 15:31:00+00:00,1706120160000000000,2024-01-24 18:16:00+00:00,9900000000000,5246.07,5247.93,['0.00 USD'],0.00035,186.00 USD,True
ES.SIM-IFVGRetestStrategy-001-a9a850e5-93cc-4b97-a842-25e8947ccf8a,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240125-102700-001-001-108,O-20240125-153700-001-001-110,BUY,FLAT,0,2,1706178420000000000,2024-01-25 10:27:00+00:00,1706197020000000000,2024-01-25 15:37:00+00:00,18600000000000,5225.27,5244.200000000001,['0.00 USD'],0.00362,1893.00 USD,True
ES.SIM-IFVGRetestStrategy-001-e594d268-f6df-433a-af8e-9091b2983590,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240125-161100-001-001-111,O-20240125-170500-001-001-112,BUY,FLAT,0,2,1706199060000000000,2024-01-25 16:11:00+00:00,1706202300000000000,2024-01-25 17:05:00+00:00,3240000000000,5239.67,5241.27,['0.00 USD'],0.00031,160.00 USD,True
ES.SIM-IFVGRetestStrategy-001-710278c4-bfb2-441c-8323-7b763e916023,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240125-193200-001-001-113,O-20240125-214100-001-001-115,BUY,FLAT,0,2,1706211120000000000,2024-01-25 19:32:00+00:00,1706218860000000000,2024-01-25 21:41:00+00:00,7740000000000,5231.4,5250.865,['0.00 USD'],0.00372,1946.50 USD,True
ES.SIM-IFVGRetestStrategy-001-77ec2b8c-e773-41b8-ae6d-72571c894531,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240126-081900-001-001-116,O-20240126-095300-001-001-117,SELL,FLAT,0,2,1706257140000000000,2024-01-26 08:19:00+00:00,1706262780000000000,2024-01-26 09:53:00+00:00,5640000000000,5227.4,5237.8,['0.00 USD'],-0.00199,-1040.00 USD,True
ES.SIM-IFVGRetestStrategy-001-394a2f2c-d9d3-4708-b5a4-a0a7bb0427b4,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240126-131100-001-001-118,O-20240126-140500-001-001-119,BUY,FLAT,0,2,1706274660000000000,2024-01-26 13:11:00+00:00,1706277900000000000,2024-01-26 14:05:00+00:00,3240000000000,5247.13,5246.86,['0.00 USD'],-5e-05,-27.00 USD,True
ES.SIM-IFVGRetestStrategy-001-54b914e0-e610-437d-a9ea-10f31cd88af7,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240126-151500-001-001-120,O-20240126-173100-001-001-122,BUY,FLAT,0,2,1706282100000000000,2024-01-26 15:15:00+00:00,1706290260000000000,2024-01-26 17:31:00+00:00,8160000000000,5245.0,5254.595,['0.00 USD'],0.00183,959.50 USD,True
ES.SIM-IFVGRetestStrategy-001-e20ee6a5-4089-46ea-81b2-e75800db761f,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240129-122500-001-001-123,O-20240129-163200-001-001-124,SELL,FLAT,0,2,1706531100000000000,2024-01-29 12:25:00+00:00,1706545920000000000,2024-01-29 16:32:00+00:00,14820000000000,5246.6,5246.33,['0.00 USD'],5e-05,27.00 USD,True
ES.SIM-IFVGRetestStrategy-001-68eeed00-d577-4be4-908b-daed82e97d9e,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240129-201400-001-001-125,O-20240129-214100-001-001-126,BUY,FLAT,0,2,1706559240000000000,2024-01-29 20:14:00+00:00,1706564460000000000,2024-01-29 21:41:00+00:00,5220000000000,5270.32,5281.52,['0.00 USD'],0.00213,1120.00 USD,True
ES.SIM-IFVGRetestStrategy-001-fba40317-b6e1-4039-8ba4-49b5b21ada51,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240130-083900-001-001-127,O-20240130-131100-001-001-128,BUY,FLAT,0,2,1706603940000000000,2024-01-30 08:39:00+00:00,1706620260000000000,2024-01-30 13:11:00+00:00,16320000000000,5282.05,5271.39,['0.00 USD'],-0.00202,-1066.00 USD,True
ES.SIM-IFVGRetestStrategy-001-51e9d8c3-535a-4f2a-9ba8-6f912a9bf744,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240130-134900-001-001-129,O-20240130-173400-001-001-130,BUY,FLAT,0,2,1706622540000000000,2024-01-30 13:49:00+00:00,1706636040000000000,2024-01-30 17:34:00+00:00,13500000000000,5271.66,5270.32,['0.00 USD'],-0.00025,-134.00 USD,True
ES.SIM-IFVGRetestStrategy-001-ea7dcaf1-c627-44f6-b54f-fcd2ea531c61,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240130-175900-001-001-131,O-20240130-195300-001-001-132,SELL,FLAT,0,2,1706637540000000000,2024-01-30 17:59:00+00:00,1706644380000000000,2024-01-30 19:53:00+00:00,6840000000000,5273.26,5284.19,['0.00 USD'],-0.00207,-1093.00 USD,True
ES.SIM-IFVGRetestStrategy-001-455c515e-3d35-4652-babd-6035f74d6ac6,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240131-102900-001-001-133,O-20240131-133100-001-001-134,SELL,FLAT,0,2,1706696940000000000,2024-01-31 10:29:00+00:00,1706707860000000000,2024-01-31 13:31:00+00:00,10920000000000,5251.66,5259.93,['0.00 USD'],-0.00157,-827.00 USD,True
ES.SIM-IFVGRetestStrategy-001-06a9c0b4-21bc-4ebf-a1d0-6da7fd2f8e4a,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240131-160600-001-001-135,O-20240131-190200-001-001-136,BUY,FLAT,0,2,1706717160000000000,2024-01-31 16:06:00+00:00,1706727720000000000,2024-01-31 19:02:00+00:00,10560000000000,5235.93,5226.6,['0.00 USD'],-0.00178,-933.00 USD,True
ES.SIM-IFVGRetestStrategy-001-c870bc57-ee1f-4757-9dc9-fbef53b6c2e3,BACKTESTER-001,IFVGRetestStrategy-001,ES.SIM,SIM-001,O-20240131-194400-001-001-137,O-20240131-195100-001-001-138,BUY,FLAT,0,2,1706730240000000000,2024-01-31 19:44:00+00:00,1706730660000000000,2024-01-31 19:51:00+00:00,420000000000,5252.2,5239.67,['0.00 USD'],-0.00239,-1253.00 USD,True
